id;qtdCommitContributions;qtdIssueContributions;qtdPullRequestContributions;qtdPullRequestReviewContributions;qtdRepositoriesWithContributedCommits;qtdRepositoriesWithContributedIssues;qtdRepositoriesWithContributedPullRequestReviews;qtdRepositoryContributions;qtdRepositoriesWithContributedPullRequests;qtdissue;qtdIssueClosed;qtdIssueOpen;QTdtoalComentsIssue;avgIssueComment;QtdIssueReaction;qtdIssueReactionHeatr;issueReactionthumbsUP;qtsIssueReactionHooray;qtdRepository;qtdTotalStars;avgQtdSTartRepository;QtdtotalWatchers;avgQtdWatchersRepository;qtdRepositoryLanguages;qtdPullRequests;qtdPullRequestsmergedAndClosed;qtdpullrequestsclosedandnotmerged;qtdpullrequestnotmergedandopen;sum(ncloc);avg(ncloc);avg(qtdBugs);sum(qtdBugs);sum(qtdCodeSmells);avg(qtdCodeSmells);avg(reliabilityRating);sum(qtdDuplicatedFiles);avg(qtdDuplicatedFiles);sum(commentLinesDensity);avg(commentLinesDensity);sum(fileComplexity);avg(fileComplexity);sum(qtdViolation);avg(manutenibilityRating);avg(securityRating);qtdFollowers;Expertise
13752;0;0;0;0;0;0;0;0;0;6;0;6;1;0.1667;0;0;0;0;100;2;0;111;1.11;290;14;14;0;0;265;53;0;0;2;0.4;1;0;0;19.4000001;3.880000019;32;6.4;2;1;1;25;1
13771;11;0;2;1;2;0;1;0;2;68;60;8;252;3.7059;37;0;36;0;80;5687;71;410;5.125;152;384;211;135;38;173;173;0;0;3;3;1;0;0;45.59999847;45.59999847;2.200000048;2.200000048;3;1;1;387;1
13777;140;2;18;1;13;1;1;11;11;14;13;1;6;0.4286;0;0;0;0;58;2133;37;207;3.569;109;39;35;3;1;148;148;0;0;0;0;1;0;0;11.89999962;11.89999962;6.599999905;6.599999905;0;1;1;850;1
13778;33;0;1;0;3;0;0;0;1;81;68;13;387;4.7778;7;0;6;0;100;12961;130;317;3.17;192;217;118;75;24;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;125;1
13825;19;0;0;0;4;0;0;3;0;7;7;0;19;2.7143;1;0;1;0;45;365;8.1111;77;1.7111;132;4;3;1;0;196;196;0;0;3;3;1;0;0;6.699999809;6.699999809;32;32;3;1;1;74;1
13832;0;4;0;0;0;4;0;5;0;15;8;7;27;1.8;1;0;1;0;48;263;5.4792;71;1.4792;88;12;3;8;1;88;88;0;0;5;5;1;0;0;0;0;16;16;5;1;1;3;1
13872;8;3;9;3;2;3;2;2;4;74;57;17;308;4.1622;11;0;7;4;93;3039;33;194;2.086;161;146;72;38;36;26;26;0;0;0;0;1;0;0;0;0;0;0;0;1;1;132;1
13890;10;7;3;1;4;6;1;3;3;100;82;18;343;3.43;16;0;15;0;100;207;2.07;57;0.57;257;25;8;9;8;44;22;0;0;1;0.5;1;0;0;17.39999962;8.699999809;4;2;1;1;1;27;1
13895;0;0;0;0;0;0;0;0;0;7;3;4;11;1.5714;0;0;0;0;18;124;6.8889;33;1.8333;18;5;4;1;0;63;63;0;0;0;0;1;0;0;10;10;6;6;0;1;1;8;1
13912;1;0;1;0;1;0;0;4;1;100;69;31;61;0.61;7;0;7;0;100;127;1.27;119;1.19;236;22;15;6;1;45;45;2;2;0;0;3;0;0;0;0;2;2;2;1;1;46;3
13921;331;37;7;0;7;1;0;3;3;42;28;14;35;0.8333;0;0;0;0;29;56;1.931;35;1.2069;80;14;5;1;8;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;6;1
13923;15;2;0;0;2;1;0;1;0;31;3;28;9;0.2903;0;0;0;0;33;70;2.1212;71;2.1515;68;63;55;1;7;7819;7819;35;35;796;796;5;0;0;4.099999905;4.099999905;276.5;276.5;831;1;1;506;5
13943;1;1;2;0;1;1;0;8;2;11;6;5;23;2.0909;3;0;2;0;100;990;9.9;118;1.18;206;37;19;6;12;135;135;4;4;0;0;3;2;2;0;0;1;1;4;1;1;436;3
13946;356;17;148;225;41;10;20;6;21;100;39;61;20;0.2;0;0;0;0;100;390;3.9;183;1.83;267;1040;931;107;2;70;35;0;0;0;0;1;0;0;0;0;0.600000024;0.300000012;0;1;1;67;1
13966;101;0;0;0;4;0;0;2;0;2;1;1;2;1;0;0;0;0;7;1365;195;27;3.8571;12;5;3;2;0;8;8;0;0;0;0;1;0;0;0;0;0.5;0.5;0;1;1;11;1
13979;200;73;73;249;32;18;30;14;25;100;95;5;549;5.49;0;0;0;0;82;20552;251;1599;19.5;154;1356;915;394;47;77;38.5;0;0;0;0;1;0;0;6.599999905;3.299999952;11;5.5;0;1;1;3822;1
14009;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;30;3883;129;255;8.5;71;29;9;10;10;3370;3370;1;1;103;103;5;0;0;35.79999924;35.79999924;20.10000038;20.10000038;104;1;1;460;5
14015;406;15;15;3;16;11;1;10;13;100;67;33;515;5.15;23;0;23;0;100;580;5.8;165;1.65;259;126;85;33;8;58;58;6;6;1;1;3;0;0;4.900000095;4.900000095;1.799999952;1.799999952;7;1;1;1048;3
14023;122;12;59;13;15;8;3;13;15;36;25;11;119;3.3056;37;3;33;1;85;2762;32;179;2.1059;251;221;175;23;23;97;97;2;2;0;0;3;0;0;0;0;1;1;2;1;1;231;3
14031;2;1;0;0;2;1;0;2;0;75;10;65;63;0.84;7;0;7;0;68;731;10.75;128;1.8824;113;12;0;2;10;15;15;0;0;5;5;1;0;0;11.80000019;11.80000019;3;3;5;2;1;449;1
14046;8;0;0;0;4;0;0;6;0;0;0;0;0;0;0;0;0;0;44;1239;28;107;2.4318;70;20;6;7;7;3;3;0;0;0;0;1;0;0;0;0;1;1;0;1;1;108;1
14058;779;32;26;0;134;13;0;92;21;100;100;0;165;1.65;0;0;0;0;100;1909;19;190;1.9;238;104;88;14;2;86;21.5;0.5;2;3;0.75;1.5;0;0;51.5;12.875;4.799999952;1.199999988;5;1;1;1590;1.5
14061;448;32;39;27;45;18;6;27;26;100;85;15;205;2.05;0;0;0;0;100;1148;11.48;121;1.21;238;155;122;11;22;20;20;1;1;0;0;3;0;0;0;0;0.5;0.5;1;1;1;898;3
14074;0;0;2;0;0;0;0;1;2;19;15;4;77;4.0526;12;0;12;0;49;3325;68;168;3.4286;93;78;39;17;22;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;73;1
14084;332;9;57;15;42;6;6;51;28;33;25;8;69;2.0909;3;0;3;0;100;18305;183;1727;17.27;268;265;206;47;12;126;126;0;0;0;0;1;0;0;5.300000191;5.300000191;3;3;0;1;1;2284;1
14092;164;17;7;0;15;10;0;15;5;52;46;6;208;4;1;0;1;0;49;2680;55;496;10.1224;145;76;33;25;18;10;10;2;2;0;0;3;0;0;0;0;1;1;2;1;1;908;3
14120;446;0;0;4;13;0;2;4;0;100;90;10;258;2.58;9;1;8;0;33;873;26;96;2.9091;45;238;176;61;1;16;16;0;0;0;0;1;0;0;0;0;0;0;0;1;1;55;1
14130;8;1;3;0;4;1;0;5;3;39;25;14;85;2.1795;96;14;72;0;100;5702;57;441;4.41;244;32;13;12;7;5;5;0;0;0;0;1;0;0;0;0;2;2;0;1;1;653;1
14135;214;1;2;0;9;1;0;7;2;45;26;19;80;1.7778;2;1;1;0;100;113;1.13;85;0.85;166;15;13;1;1;7;7;0;0;0;0;1;0;0;0;0;0;0;0;1;1;71;1
14148;22;0;8;14;8;0;5;1;4;100;92;8;75;0.75;0;0;0;0;100;14094;141;602;6.02;201;235;212;15;8;49;49;2;2;0;0;3;0;0;2;2;0.5;0.5;2;1;1;681;3
14160;18;2;0;0;6;2;0;5;0;100;74;26;274;2.74;27;0;27;0;100;936;9.36;92;0.92;178;7;4;1;2;27;13.5;0;0;0;0;1;0;0;0;0;2;1;0;1;1;622;1
14161;171;15;1;31;5;2;2;8;1;100;67;33;169;1.69;0;0;0;0;100;4248;42;474;4.74;177;119;51;39;29;115;115;0;0;13;13;1;0;0;4.199999809;4.199999809;16;16;13;1;1;2539;1
14211;3;4;0;0;2;2;0;6;0;92;51;41;88;0.9565;15;0;15;0;100;5;0;91;0.91;290;0;0;0;0;12393;12393;9;9;181;181;5;6;6;23;23;14.30000019;14.30000019;190;1;1;111;5
14233;361;14;3;0;9;7;0;10;2;100;82;18;458;4.58;4;0;4;0;30;2017;67;126;4.2;61;6;4;2;0;10;10;0;0;0;0;1;0;0;0;0;1;1;0;1;1;228;1
14237;1244;113;64;75;53;57;21;29;35;100;62;38;254;2.54;25;2;22;1;100;701;7.01;76;0.76;226;123;109;10;4;9;9;2;2;1;1;3;0;0;0;0;1;1;3;1;1;228;3
14250;34;0;2;4;9;0;3;3;2;9;6;3;5;0.5556;9;2;5;2;100;7269;73;438;4.38;215;119;62;20;37;45250;15083.3333;12;36;716;238.6667;2;11;3.6667;4.400000095;1.466666698;361.1000061;120.3666687;752;1;1;500;2
14263;1771;100;180;36;17;10;4;12;11;100;60;40;163;1.63;1;0;1;0;93;878;9.4409;184;1.9785;222;249;189;46;14;36;36;0;0;1;1;1;0;0;12.19999981;12.19999981;11;11;1;1;1;50;1
14266;2;1;0;2;1;1;1;5;0;76;76;0;262;3.4474;5;0;5;0;25;372;15;47;1.88;78;14;3;3;8;80;40;0;0;0;0;1;0;0;0;0;9.5;4.75;0;1;1;37;1
14286;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;8;8288;1.036;370;46.25;15;56;23;12;21;1196;1196;6;6;7;7;3;3;3;4.599999905;4.599999905;3.5;3.5;13;1;1;481;3
14291;1603;16;44;116;53;10;9;10;14;100;85;15;192;1.92;10;1;9;0;100;232;2.32;196;1.96;228;743;505;158;80;71;35.5;0;0;1;0.5;1;0;0;14.20000029;7.100000143;5.5;2.75;1;1;1;172;1
14323;1191;15;32;52;32;11;8;20;15;100;85;15;295;2.95;5;0;5;0;78;3939;51;278;3.5641;171;296;231;63;2;56;56;0;0;1;1;1;0;0;12.5;12.5;12;12;1;1;1;959;1
14344;2;4;2;0;1;4;0;2;1;100;85;15;135;1.35;0;0;0;0;54;1411;26;219;4.0556;135;12;5;2;5;2017;2017;10;10;124;124;4;1;1;17;17;7;7;134;1;1;336;4
14350;37;0;1;0;3;0;0;0;1;24;22;2;61;2.5417;12;0;12;0;21;2711;129;91;4.3333;39;182;82;82;18;167;167;0;0;0;0;1;0;0;11.19999981;11.19999981;7.400000095;7.400000095;0;1;1;55;1
14354;409;2;5;1;7;2;1;9;3;100;56;44;206;2.06;69;0;68;0;100;117;1.17;95;0.95;253;16;6;4;6;3573;1191;16.3333;49;68;22.6667;3;2;0.6667;15.19999981;5.066666603;50.39999962;16.79999987;117;1;1;848;3
14358;60;0;3;0;5;0;0;4;3;42;37;5;92;2.1905;1;0;1;0;42;769;18;110;2.619;86;82;64;16;2;28;28;0;0;0;0;1;0;0;12.5;12.5;3;3;0;1;1;51;1
14374;0;0;0;0;0;0;0;6;0;10;6;4;13;1.3;0;0;0;0;96;948;9.875;205;2.1354;182;22;15;1;6;40;40;0;0;1;1;1;0;0;0;0;1.100000024;1.100000024;1;1;1;1335;1
14377;4;0;0;0;1;0;0;0;0;100;95;5;294;2.94;2;0;2;0;49;54112;1.104;1229;25.0816;122;261;154;102;5;24603;24603;1252;1252;388;388;4;59;59;5.5;5.5;12.30000019;12.30000019;1640;1;1;395;4
14384;40;1;0;0;4;1;0;3;0;55;37;18;372;6.7636;424;55;320;25;58;1864;32;169;2.9138;111;16;8;2;6;11;11;0;0;0;0;1;0;0;0;0;1;1;0;1;1;330;1
14400;14;7;1;0;4;2;0;1;1;100;67;33;113;1.13;2;0;2;0;83;4934;59;1177;14.1807;262;608;419;171;18;269;134.5;1.5;3;1;0.5;3;0;0;0.400000006;0.200000003;1.5;0.75;4;1;1;218;3
14402;49;3;6;0;4;2;0;2;5;32;31;1;65;2.0313;0;0;0;0;61;944;15;95;1.5574;133;325;173;150;2;36;36;0;0;0;0;1;0;0;14.30000019;14.30000019;1;1;0;1;1;68;1
14408;0;0;0;0;0;0;0;1;0;9;8;1;25;2.7778;0;0;0;0;11;577;52;44;4;21;22;8;6;8;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;148;1
14422;120;1;3;1;7;1;1;4;3;15;12;3;51;3.4;2;0;2;0;49;2170;44;112;2.2857;121;92;57;12;23;61;61;1;1;0;0;4;0;0;3.200000048;3.200000048;14;14;1;1;1;123;4
14424;303;25;9;2;8;13;2;2;4;100;60;40;156;1.56;16;0;15;0;56;1869;33;166;2.9643;147;132;87;25;20;187;187;0;0;2;2;1;0;0;8.800000191;8.800000191;13;13;2;1;1;107;1
14427;220;49;35;9;11;15;5;13;8;81;61;20;216;2.6667;22;0;20;0;79;637;8.0633;43;0.5443;213;41;23;6;12;158;158;0;0;8;8;1;0;0;0;0;13;13;8;1;1;73;1
14461;276;5;29;0;20;4;0;9;13;36;27;9;147;4.0833;1;1;0;0;67;267;3.9851;100;1.4925;237;99;83;15;1;39;39;0;0;0;0;1;0;0;7.099999905;7.099999905;5;5;0;1;1;60;1
14486;1;1;0;0;1;1;0;6;0;21;13;8;26;1.2381;2;0;2;0;49;24;0;52;1.0612;155;5;1;3;1;3;3;3;3;0;0;3;0;0;0;0;1;1;3;1;1;14;3
14492;39;0;4;4;6;0;2;5;1;83;60;23;12;0.1446;0;0;0;0;26;39;1.5;34;1.3077;55;98;58;4;36;36;36;0;0;2;2;1;0;0;5.300000191;5.300000191;4;4;2;1;1;34;1
14502;1;0;0;1;1;0;1;0;0;2;2;0;9;4.5;0;0;0;0;27;69;2.5556;13;0.4815;26;1;1;0;0;132;132;0;0;3;3;1;0;0;10.80000019;10.80000019;30;30;3;1;1;40;1
14504;557;2;468;416;16;2;12;6;13;73;40;33;53;0.726;10;0;6;0;84;69;1;152;1.8095;250;178;106;14;58;25866;12933;40.5;81;368;184;3;11;5.5;26.10000038;13.05000019;114.8000031;57.40000153;450;1;3;54;3
14520;404;10;11;6;33;6;6;11;7;100;100;0;57;0.57;0;0;0;0;100;281;2.81;115;1.15;187;29;23;2;4;261;65.25;0.5;2;11;2.75;1.5;0;0;79.4000001;19.85000002;42;10.5;13;1;1;280;1.5
14524;7;1;0;0;3;1;0;3;0;100;96;4;84;0.84;22;1;18;1;62;1010;16;162;2.6129;152;34;25;4;5;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;79;1
14537;155;6;2;1;8;2;1;2;2;66;33;33;183;2.7727;41;15;25;0;59;1277;22;102;1.7288;148;114;25;36;53;202;101;0;0;8;4;1;0;0;43.79999924;21.89999962;4.800000191;2.400000095;8;1;1;391;1
14538;33;10;1;0;9;4;0;27;1;100;100;0;41;0.41;8;0;8;0;85;1243;15;80;0.9412;180;46;5;12;29;93;46.5;0;0;2;1;1;0;0;4.900000095;2.450000048;5;2.5;2;1;1;86;1
14543;1;0;0;0;1;0;0;4;0;15;4;11;33;2.2;2;0;2;0;39;2333;60;159;4.0769;99;4;3;1;0;121;121;0;0;13;13;1;0;0;12.30000019;12.30000019;30;30;13;1;1;68;1
14558;380;7;4;0;6;6;0;20;4;100;78;22;341;3.41;0;0;0;0;100;13;0;152;1.52;300;6;2;0;4;483;241.5;0;0;6;3;1;0;0;2.599999905;1.299999952;24.29999924;12.14999962;6;1;1;127;1
14581;17;0;0;0;5;0;0;5;0;1;1;0;4;4;0;0;0;0;24;88;3.6667;26;1.0833;47;30;0;2;28;89;44.5;0;0;6;3;1;0;0;49.10000134;24.55000067;3.700000048;1.850000024;6;1;1;11;1
14594;282;0;28;5;11;0;1;12;6;2;2;0;4;2;0;0;0;0;76;2305;30;110;1.4474;125;162;143;15;4;161;161;1;1;0;0;3;0;0;0;0;1;1;1;1;1;425;3
14607;0;0;0;0;0;0;0;0;0;5;0;5;20;4;5;0;0;1;98;918;9.3673;173;1.7653;180;107;78;28;1;437;437;8;8;0;0;3;0;0;0;0;1;1;8;1;1;45;3
14620;83;4;2;4;5;4;1;5;2;25;16;9;98;3.92;14;0;12;0;51;347;6.8039;103;2.0196;126;23;20;3;0;287;95.6667;0;0;16;5.3333;1;0;0;46.70000076;15.56666692;20;6.666666667;16;1;1;23;1
14625;215;9;30;4;9;2;2;6;5;100;48;52;96;0.96;0;0;0;0;100;211;2.11;134;1.34;208;38;13;4;21;2184;546;2;8;26;6.5;1.5;0;0;9;2.25;59.10000038;14.7750001;34;1;1;246;1.5
14635;18;0;0;0;4;0;0;4;0;64;36;28;158;2.4688;1;0;1;0;100;1655;17;192;1.92;230;205;187;11;7;68;34;0;0;0;0;1;0;0;2.299999952;1.149999976;9;4.5;0;1;1;124;1
14650;140;1;7;4;10;1;2;12;7;6;2;4;4;0.6667;3;0;0;0;45;323;7.1778;27;0.6;104;60;48;7;5;35;35;2;2;1;1;3;0;0;5.400000095;5.400000095;1.5;1.5;3;1;1;56;3
14673;304;29;39;6;14;14;4;13;9;100;77;23;286;2.86;14;0;13;1;80;4283;54;225;2.8125;156;191;146;38;7;44;44;0;0;1;1;1;0;0;0;0;1;1;1;1;1;77;1
14674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;4218;86;175;3.5714;67;32;2;10;20;4356;4356;31;31;143;143;4;1;1;13.19999981;13.19999981;57.59999847;57.59999847;175;1;4;1167;4
14682;156;4;20;36;18;4;9;17;11;100;75;25;396;3.96;4;0;4;0;100;46;0;109;1.09;333;26;21;1;4;57;57;0;0;7;7;1;0;0;16.20000076;16.20000076;3;3;7;1;1;187;1
14704;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;121;5.7619;13;0.619;20;7;1;0;6;10;10;0;0;0;0;1;0;0;28.60000038;28.60000038;0.300000012;0.300000012;0;1;1;33;1
14709;244;6;9;0;17;6;0;19;6;29;24;5;47;1.6207;4;0;4;0;74;538;7.2703;50;0.6757;155;21;18;2;1;288;144;0;0;17;8.5;1;0;0;3;1.5;23.5;11.75;17;1;1;22;1
14721;0;0;0;0;0;0;0;0;0;100;80;20;366;3.66;34;0;33;0;51;473;9.2745;87;1.7059;105;28;13;7;8;24;24;0;0;0;0;1;0;0;0;0;2;2;0;1;1;229;1
14733;925;33;379;332;62;14;37;51;43;100;64;36;176;1.76;14;1;13;0;100;559;5.59;163;1.63;281;440;377;53;10;34;34;8;8;3;3;3;0;0;2.900000095;2.900000095;0.200000003;0.200000003;11;1;1;774;3
14735;5;1;0;0;4;1;0;3;0;16;16;0;33;2.0625;0;0;0;0;61;515;8.4426;93;1.5246;102;2;1;0;1;249;124.5;0;0;0;0;1;0;0;15.89999962;7.949999809;36.5;18.25;0;1;1;38;1
14756;5;2;2;0;2;2;0;2;2;73;59;14;304;4.1644;72;1;69;2;35;5886;168;197;5.6286;64;391;227;107;57;37;37;3;3;0;0;3;0;0;0;0;1;1;3;1;1;525;3
14758;0;1;0;0;0;1;0;0;0;22;16;6;92;4.1818;0;0;0;0;62;1013;16;191;3.0806;113;84;62;18;4;722;722;0;0;3;3;1;2;2;9;9;14.39999962;14.39999962;3;1;1;110;1
14770;92;1;0;2;7;1;2;12;0;13;12;1;33;2.5385;1;0;1;0;77;464;6.026;98;1.2727;115;21;10;1;10;46;46;0;0;0;0;1;0;0;16.39999962;16.39999962;2;2;0;1;1;47;1
14773;638;2;53;3;9;2;1;7;4;19;17;2;41;2.1579;1;0;1;0;76;526;6.9211;77;1.0132;158;446;149;237;60;58;58;0;0;0;0;1;0;0;0;0;5;5;0;1;1;24;1
14778;588;92;116;127;37;31;12;18;24;100;71;29;372;3.72;10;0;10;0;100;7006;70;197;1.97;307;600;465;105;30;409;204.5;0.5;1;2;1;2;0;0;10.80000019;5.400000095;8;4;3;1;1;1676;2
14794;342;58;237;133;28;20;16;18;21;100;84;16;658;6.58;65;4;58;3;81;18619;230;694;8.5679;180;438;288;102;48;59;19.6667;0;0;0;0;1;2;0.6667;16.20000029;5.400000095;6.600000024;2.200000008;0;1;1;1395;1
14822;453;22;4;3;5;2;1;0;1;100;59;41;135;1.35;2;0;2;0;77;3293;43;405;5.2597;123;163;134;21;8;64;64;2;2;5;5;5;0;0;0;0;5;5;7;1;1;1007;5
14827;14;2;4;0;5;2;0;4;3;100;68;32;121;1.21;9;0;9;0;100;2974;30;156;1.56;225;234;180;52;2;34;34;3;3;0;0;3;0;0;0;0;0.5;0.5;3;1;1;36;3
14841;0;0;0;0;0;0;0;0;0;27;22;5;76;2.8148;3;0;3;0;48;550;11.4583;95;1.9792;118;44;28;10;6;169;84.5;0;0;16;8;1;0;0;31.40000057;15.70000029;14.29999995;7.149999976;16;1;1;46;1
14846;140;1;19;0;11;1;0;14;5;100;74;26;207;2.07;1;0;1;0;100;1103;11.03;170;1.7;191;88;80;6;2;1131;377;0.3333;1;12;4;1.666666667;0;0;45.79999948;15.26666649;24.30000019;8.100000064;13;1;1;61;1.666666667
14855;1;0;4;1;1;0;1;1;4;10;8;2;8;0.8;0;0;0;0;19;484;25;36;1.8947;43;18;5;6;7;13;13;0;0;0;0;1;0;0;18.79999924;18.79999924;1;1;0;1;1;31;1
14857;48;4;6;1;3;4;1;10;4;23;13;10;52;2.2609;1;0;1;0;30;158;5.2667;39;1.3;68;9;3;1;5;37;37;0;0;3;3;1;0;0;5.099999905;5.099999905;1.299999952;1.299999952;3;1;1;56;1
14907;299;0;0;0;16;0;0;6;0;23;14;9;149;6.4783;8;0;8;0;100;30965;310;941;9.41;151;153;48;46;59;712;101.7143;0;0;9;1.2857;1;0;0;12.99999952;1.857142789;52.70000029;7.528571469;9;1;1;4378;1
14923;25;1;4;12;7;1;5;3;3;52;37;15;67;1.2885;13;1;11;0;80;974;12.175;156;1.95;129;394;273;38;83;22;11;0;0;0;0;1;0;0;0;0;5;2.5;0;1;1;66;1
14939;1;6;2;0;1;6;0;4;2;37;27;10;122;3.2973;13;0;11;0;37;613;17;116;3.1351;71;96;68;12;16;29;29;0;0;3;3;1;0;0;38.29999924;38.29999924;5;5;3;1;1;12;1
14973;6;1;4;0;4;1;0;4;4;52;35;17;46;0.8846;8;0;8;0;98;71;1;136;1.3878;231;52;41;7;4;11;11;1;1;0;0;3;0;0;0;0;1;1;1;1;1;40;3
14980;0;0;0;0;0;0;0;0;0;48;19;29;30;0.625;3;0;3;0;55;100;1.8182;74;1.3455;132;46;40;4;2;11;11;0;0;0;0;1;0;0;0;0;2;2;0;1;1;9;1
15001;2;0;2;1;2;0;1;1;1;68;56;12;296;4.3529;8;0;8;0;100;85;1;115;1.15;225;25;17;5;3;64447;32223.5;269.5;539;1106;553;3;81;40.5;40.40000081;20.20000041;82.29999924;41.14999962;1645;1;1;28;3
15003;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;7;21;3;7;1;13;10;10;0;0;10;10;0;0;0;0;1;0;0;0;0;1;1;0;1;1;2;1
15006;155;1;27;24;8;1;2;4;6;29;17;12;34;1.1724;3;0;3;0;92;469;5.0978;116;1.2609;157;402;245;153;4;177;88.5;0;0;1;0.5;1;0;0;0;0;20.30000019;10.1500001;1;1;1;53;1
15023;200;5;0;6;7;2;1;7;0;39;20;19;61;1.5641;2;0;2;0;57;11830;208;386;6.7719;100;141;97;32;12;175;175;0;0;0;0;1;0;0;0;0;8;8;0;1;1;482;1
15038;28;17;1;0;5;3;0;1;1;100;94;6;329;3.29;89;14;70;3;30;4592;153;215;7.1667;59;281;214;46;21;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;251;1
15041;84;4;32;5;5;3;2;1;3;71;61;10;60;0.8451;13;0;13;0;56;3871;69;172;3.0714;63;119;75;25;19;59;59;0;0;0;0;1;0;0;1.700000048;1.700000048;13;13;0;1;1;129;1
15042;34;3;0;0;9;2;0;6;0;17;13;4;33;1.9412;11;0;9;0;100;5954;60;370;3.7;198;76;39;21;16;76;38;0;0;1;0.5;1;0;0;0;0;21;10.5;1;1;1;395;1
15045;2401;42;10;0;14;5;0;7;3;51;37;14;51;1;0;0;0;0;100;790;7.9;193;1.93;195;30;23;6;1;56;56;0;0;0;0;1;0;0;0;0;9;9;0;1;1;184;1
15052;102;0;1;0;10;0;0;8;1;13;13;0;26;2;0;0;0;0;100;1499;15;160;1.6;177;149;94;44;11;24;24;0;0;0;0;1;0;0;0;0;1.5;1.5;0;1;1;155;1
15060;1942;6;1;5;24;3;3;7;1;20;18;2;62;3.1;9;3;6;0;27;722;27;97;3.5926;132;114;94;20;0;3;3;0;0;0;0;1;0;0;0;0;1;1;0;1;1;183;1
15070;30;1;0;5;8;1;3;2;0;38;27;11;128;3.3684;2;0;2;0;68;1683;25;82;1.2059;147;35;15;9;11;13;13;3;3;0;0;3;0;0;0;0;1;1;3;1;1;323;3
15075;3;2;0;0;2;2;0;1;0;8;8;0;14;1.75;3;0;3;0;44;3476;79;159;3.6136;83;1;1;0;0;214;214;0;0;36;36;1;0;0;12.30000019;12.30000019;19;19;36;1;1;162;1
15085;6;0;5;0;3;0;0;4;1;47;16;31;81;1.7234;0;0;0;0;100;144;1.44;107;1.07;244;42;4;8;30;237;237;1;1;3;3;3;0;0;0.800000012;0.800000012;22;22;4;1;1;273;3
15102;30;0;8;6;4;0;1;1;1;100;94;6;28;0.28;0;0;0;0;100;891;8.91;137;1.37;162;136;125;10;1;86;43;0;0;0;0;1;0;0;28.79999995;14.39999998;15;7.5;0;1;1;119;1
15104;434;1;33;19;19;1;4;15;10;41;35;6;119;2.9024;51;0;51;0;76;53324;702;1021;13.4342;159;241;172;29;40;55;55;0;0;4;4;1;0;0;27.60000038;27.60000038;13;13;4;1;1;230;1
15112;154;1;2;3;16;1;2;12;2;100;81;19;364;3.64;21;0;19;0;100;466;4.66;165;1.65;189;22;19;1;2;177;88.5;1;2;0;0;2;0;0;0;0;78;39;2;1;1;184;2
15116;443;22;6;8;13;5;3;3;3;100;61;39;87;0.87;27;7;20;0;89;1292;15;250;2.809;189;314;177;60;77;94;94;0;0;0;0;1;0;0;4.099999905;4.099999905;6.5;6.5;0;1;1;143;1
15157;0;0;0;0;0;0;0;0;0;37;25;12;63;1.7027;2;0;1;0;41;1096;27;73;1.7805;108;66;43;11;12;77;77;0;0;0;0;1;0;0;2.5;2.5;15;15;0;1;1;212;1
15186;113;3;3;0;12;3;0;1;2;100;95;5;513;5.13;72;1;70;1;45;969;22;71;1.5778;68;37;11;15;11;319;319;0;0;8;8;1;1;1;11.39999962;11.39999962;13;13;8;1;1;116;1
15195;432;9;12;1;10;3;1;9;3;100;75;25;341;3.41;0;0;0;0;59;2681;45;299;5.0678;193;149;127;20;2;18;18;0;0;0;0;1;0;0;5.300000191;5.300000191;1;1;0;1;1;139;1
15235;70;0;0;0;5;0;0;3;0;11;7;4;18;1.6364;0;0;0;0;94;1973;21;197;2.0957;176;41;9;8;24;8;8;2;2;0;0;3;0;0;0;0;1;1;2;1;1;258;3
15249;184;11;53;26;10;7;7;17;13;55;49;6;256;4.6545;25;0;17;3;100;1450;15;206;2.06;267;288;241;37;10;34;34;0;0;1;1;1;1;1;0;0;0;0;1;1;1;176;1
15251;201;1;1;0;13;1;0;8;1;35;22;13;134;3.8286;47;0;39;0;48;7626;159;870;18.125;97;191;120;43;28;81;81;1;1;1;1;2;0;0;9;9;11;11;2;1;1;4032;2
15261;31;0;3;23;4;0;4;0;3;95;73;22;119;1.2526;0;0;0;0;26;1240;48;100;3.8462;64;182;145;23;14;11085;5542.5;27.5;55;356;178;2;6;3;37.49999905;18.74999952;88.79999924;44.39999962;411;1;1;140;2
15283;0;0;0;0;0;0;0;0;0;3;2;1;3;1;0;0;0;0;75;644;8.5867;122;1.6267;169;0;0;0;0;112;112;0;0;1;1;1;0;0;0;0;7.5;7.5;1;1;1;126;1
